id,usuario_id,descripcion,monto,categoria,fecha,split
1420,563,INMOBILIARIA CUOTA 03,2203.87,Vivienda,2026-06-22,train
1421,1006,POS ALQUILER DEPARTAMENTO,2259.56,Vivienda,2026-04-10,train
1422,318,TRANSFERENCIA ADMINISTRACION TORRES TRIB,878.02,Vivienda,2026-04-26,train
1423,90,CUPON ALQUILER DEPARTAMENTO SUC 01,621.61,Vivienda,2026-11-05,test
1424,238,INMOBILIARIA FACT,1004.99,Vivienda,2026-02-27,train
1425,751,TRANSFERENCIA CERRAJERIA 24HS,439.04,Vivienda,2026-02-05,train
1426,971,PAGO ADMINISTRACION TORRES CUOTA 03,135.86,Vivienda,2026-09-28,val
1427,733,ALQUILER DEPARTAMENTO SUC CENTRO,1595.81,Vivienda,2026-04-22,train
1428,1169,EXPENSAS CONSORCIO,2580.43,Vivienda,2026-05-10,train
1429,380,TRANSFERENCIA ADMINISTRACION TORRES SUC CENTRO,1293.4,Vivienda,2026-02-20,train
1430,801,POS EXPENSAS CONSORCIO SUC 01,1602.29,Vivienda,2026-01-30,train
1431,19,PAGO EXPENSAS SUC CENTRO,1467.73,Vivienda,2026-01-16,train
1432,973,DB AUT INMOBILIARIA SUC 14,452.81,Vivienda,2026-07-27,train
1433,261,DB AUT CERRAJERIA 24HS,349.41,Vivienda,2026-02-24,train
1434,847,EXPENSAS SUC 01,2422.42,Vivienda,2026-11-10,test
1435,657,1NM0B1L14R14 0NL1N3,2630.3,Vivienda,2026-09-24,val
1436,461,CUPON ADMINISTRACION TORRES FACT,603.89,Vivienda,2026-09-02,val
1437,1068,CUPON CERRAJERIA 24HS SUC 01,1383.87,Vivienda,2026-09-09,val
1438,299,INMOBILIARIA CUOTA 03,284.15,Vivienda,2026-07-17,train
1439,1097,PAGO INMOBILIARIA TRIB,1085.1,Vivienda,2026-09-03,val
1440,1148,CUPON CERRAJERIA 24HS ONLINE,918.15,Vivienda,2026-08-24,train
1441,1003,CUPON EXPENSAS CONSORCIO TRIB,1710.21,Vivienda,2026-12-09,test
1442,592,PAGO ADMINISTRACION TORRES SUC CENTRO,1486.23,Vivienda,2026-12-05,test
1443,628,TRANSFERENCIA EXPENSAS CONSORCIO SUC 14,931.5,Vivienda,2026-02-28,train
1444,386,TRANSFERENCIA ADMINISTRACION TORRES ONLINE,1488.07,Vivienda,2026-03-27,train
1445,1133,ADMINISTRACION TORRES TRIB,2220.35,Vivienda,2026-10-27,val
1446,422,PAGO ALQUILER DEPARTAMENTO SUC CENTRO,1338.52,Vivienda,2026-07-24,train
1447,555,POS INMOBILIARIA SUC 14,2338.66,Vivienda,2026-06-12,train
1448,772,EXPENSAS SUC CENTRO,1541.75,Vivienda,2026-11-30,test
1449,1128,CUPON ADMINISTRACION TORRES FACT,88.89,Vivienda,2026-09-26,val
1450,1003,ADMINISTRACION TORRES ONLINE,1470.24,Vivienda,2026-03-12,train
1451,112,EXPENSAS CONSORCIO,1269.11,Vivienda,2026-05-02,train
1452,867,ADMINISTRACION TORRES,834.41,Vivienda,2026-01-18,train
1453,493,POS PAGO ALQUILER SUC CENTRO,1876.01,Vivienda,2026-08-17,train
1454,1134,POS CERRAJERIA 24HS SUC 14,1721.96,Vivienda,2026-06-08,train
1455,329,INMOBILIARIA CUOTA 03,678.05,Vivienda,2026-07-15,train
1456,833,INMOBILIARIA,1750.44,Vivienda,2026-07-09,train
1457,632,P0S 3XP3NS4S C0NS0RC10,1738.13,Vivienda,2026-04-28,train
1458,837,EXPENSAS CONSORCIO,1711.23,Vivienda,2026-08-09,train
1459,557,DB 4UT C3RR4J3R14 24HS 0NL1N3,489.05,Vivienda,2026-09-29,val
1460,1040,P0S C3RR4J3R14 24HS TR1B,1416.93,Vivienda,2026-06-22,train
1461,774,PAGO EXPENSAS CONSORCIO,1282.76,Vivienda,2026-08-03,train
1462,473,POS INMOBILIARIA SUC 14,643.4,Vivienda,2026-04-14,train
1463,45,EXPENSAS,1357.62,Vivienda,2026-08-13,train
1464,184,PAGO CUOTA HIPOTECA FACT,1057.9,Vivienda,2026-03-30,train
1465,1200,CUPON ADMINISTRACION TORRES SUC 01,701.67,Vivienda,2026-03-31,train
1466,469,CUP0N 4LQU1L3R D3P4RT4M3NT0 TR1B,1524.15,Vivienda,2026-06-03,train
1467,523,CERRAJERIA 24HS SUC CENTRO,511.81,Vivienda,2026-08-23,train
1468,1067,EXPENSAS CONSORCIO ONLINE,465.24,Vivienda,2026-03-17,train
1469,964,DB AUT EXPENSAS SUC 01,330.98,Vivienda,2026-08-12,train
1470,208,TRANSFERENCIA EXPENSAS CONSORCIO,722.59,Vivienda,2026-11-11,test
1471,313,TRANSFERENCIA CUOTA HIPOTECA TRIB,566.15,Vivienda,2026-07-20,train
1472,43,DB AUT PAGO ALQUILER SUC CENTRO,748.16,Vivienda,2026-02-17,train
1473,496,CUPON PAGO ALQUILER SUC 01,234.63,Vivienda,2026-08-18,train
1474,509,CUPON EXPENSAS CONSORCIO SUC 01,1640.91,Vivienda,2026-11-24,test
1475,1084,CUOTA HIPOTECA,2132.28,Vivienda,2026-06-05,train
1476,1065,TRANSFERENCIA INMOBILIARIA FACT,2131.58,Vivienda,2026-10-14,val
1477,835,DB AUT INMOBILIARIA SUC CENTRO,1650.72,Vivienda,2026-06-05,train
1478,237,EXPENSAS CONSORCIO TRIB,1439.26,Vivienda,2026-08-08,train
1479,33,POS ALQUILER DEPARTAMENTO FACT,1120.6,Vivienda,2026-04-16,train
1480,619,DB AUT EXPENSAS SUC 01,1816.59,Vivienda,2026-07-18,train
1481,953,POS INMOBILIARIA FACT,124.55,Vivienda,2026-02-06,train
1482,208,ALQUILER DEPARTAMENTO SUC 01,1340.17,Vivienda,2026-02-22,train
1483,1050,INMOBILIARIA SUC CENTRO,1033.51,Vivienda,2026-01-14,train
1484,636,INMOBILIARIA TRIB,2620.42,Vivienda,2026-01-11,train
1485,51,PAGO EXPENSAS CUOTA 03,110.07,Vivienda,2026-11-11,test
1486,669,POS CUOTA HIPOTECA FACT,1497.37,Vivienda,2026-06-11,train
1487,1053,DB AUT INMOBILIARIA FACT,2259.33,Vivienda,2026-01-14,train
1488,774,CERRAJERIA 24HS SUC 01,1570.53,Vivienda,2026-07-19,train
1489,403,ADMINISTRACION TORRES SUC 01,1276.42,Vivienda,2026-07-02,train
1490,399,POS ALQUILER DEPARTAMENTO,830.07,Vivienda,2026-04-09,train
1491,432,CUPON EXPENSAS CONSORCIO CUOTA 03,1215.84,Vivienda,2026-02-19,train
1492,340,CUPON EXPENSAS,524.42,Vivienda,2026-01-17,train
1493,529,TRANSFERENCIA ADMINISTRACION TORRES TRIB,390.72,Vivienda,2026-12-02,test
1494,1066,PAGO ADMINISTRACION TORRES TRIB,2498.54,Vivienda,2026-05-21,train
1495,558,DB AUT EXPENSAS CONSORCIO,1695.27,Vivienda,2026-07-26,train
1496,528,INMOBILIARIA SUC CENTRO,897.55,Vivienda,2026-05-11,train
1497,202,EXPENSAS CONSORCIO FACT,1589.64,Vivienda,2026-02-07,train
1498,497,TRANSFERENCIA INMOBILIARIA TRIB,1067.34,Vivienda,2026-05-10,train
1499,886,ADMINISTRACION TORRES ONLINE,2659.9,Vivienda,2026-05-04,train
1500,1008,ADMINISTRACION TORRES SUC CENTRO,2741.14,Vivienda,2026-05-02,train
1501,338,POS EXPENSAS CONSORCIO SUC 14,1680.51,Vivienda,2026-11-26,test
1502,18,ALQUILER DEPARTAMENTO,969.83,Vivienda,2026-06-03,train
1503,5,PAGO EXPENSAS SUC 01,1420.0,Vivienda,2026-04-20,train
1504,180,PAGO ADMINISTRACION TORRES TRIB,443.07,Vivienda,2026-01-09,train
1505,394,EXPENSAS,922.57,Vivienda,2026-08-17,train
1506,1078,POS ALQUILER DEPARTAMENTO SUC CENTRO,1143.15,Vivienda,2026-10-28,val
1507,1055,DB AUT EXPENSAS SUC CENTRO,853.69,Vivienda,2026-06-06,train
1508,969,DB AUT INMOBILIARIA TRIB,688.71,Vivienda,2026-06-05,train
1509,634,CUPON INMOBILIARIA SUC 14,2668.64,Vivienda,2026-09-23,val
1510,242,PAGO ALQUILER,734.65,Vivienda,2026-02-23,train
1511,1187,DB AUT ADMINISTRACION TORRES TRIB,423.02,Vivienda,2026-04-25,train
1512,620,PAGO EXPENSAS CUOTA 03,1264.11,Vivienda,2026-05-04,train
1513,136,ADMINISTRACION TORRES ONLINE,2516.0,Vivienda,2026-11-14,test
1514,815,DB AUT EXPENSAS CONSORCIO FACT,2400.34,Vivienda,2026-08-04,train
1515,1161,PAGO CUOTA HIPOTECA ONLINE,960.14,Vivienda,2026-10-26,val
1516,686,CUPON ADMINISTRACION TORRES,100.23,Vivienda,2026-11-12,test
1517,856,POS INMOBILIARIA SUC 14,461.73,Vivienda,2026-08-15,train
1518,989,P0S C3RR4J3R14 24HS TR1B,1797.78,Vivienda,2026-01-03,train
1519,801,PAGO EXPENSAS CUOTA 03,628.66,Vivienda,2026-10-03,val
1520,1121,DB AUT INMOBILIARIA,1745.9,Vivienda,2026-12-08,test
1521,855,CUPON ALQUILER DEPARTAMENTO,1321.51,Vivienda,2026-07-13,train
1522,80,CERRAJERIA 24HS FACT,1635.56,Vivienda,2026-12-09,test
1523,455,ADMINISTRACION TORRES CUOTA 03,2539.91,Vivienda,2026-10-13,val
1524,1120,PAGO ALQUILER SUC CENTRO,730.03,Vivienda,2026-11-29,test
1525,1189,DB AUT ADMINISTRACION TORRES,1444.77,Vivienda,2026-11-02,test
1526,363,CUPON EXPENSAS CONSORCIO CUOTA 03,1582.42,Vivienda,2026-06-19,train
1527,43,PAGO ADMINISTRACION TORRES SUC 14,118.65,Vivienda,2026-02-21,train
1528,874,PAGO ADMINISTRACION TORRES SUC CENTRO,2118.4,Vivienda,2026-08-27,train
1529,141,POS ADMINISTRACION TORRES CUOTA 03,1063.09,Vivienda,2026-02-11,train
1530,554,ALQUILER DEPARTAMENTO,2455.16,Vivienda,2026-02-09,train
1531,251,DB AUT CERRAJERIA 24HS CUOTA 03,2160.53,Vivienda,2026-11-08,test
1532,388,POS PAGO ALQUILER SUC 01,836.98,Vivienda,2026-06-07,train
1533,333,DB AUT CERRAJERIA 24HS,2052.86,Vivienda,2026-03-06,train
1534,798,CUP0N 3XP3NS4S C0NS0RC10 TR1B,1500.08,Vivienda,2026-02-11,train
1535,991,INMOBILIARIA SUC 01,361.71,Vivienda,2026-09-28,val
1536,938,DB AUT EXPENSAS CONSORCIO FACT,1976.8,Vivienda,2026-10-18,val
1537,728,CUP0N 4LQU1L3R D3P4RT4M3NT0 SUC 14,1083.33,Vivienda,2026-06-14,train
1538,950,PAGO INMOBILIARIA,2620.26,Vivienda,2026-06-20,train
1539,1134,TRANSFERENCIA ALQUILER DEPARTAMENTO SUC 01,341.06,Vivienda,2026-08-04,train
1540,1100,DB AUT PAGO ALQUILER TRIB,2151.51,Vivienda,2026-12-17,test
1541,778,PAGO CUOTA HIPOTECA SUC 01,185.91,Vivienda,2026-09-19,val
1542,632,TRANSFERENCIA ALQUILER DEPARTAMENTO TRIB,1004.64,Vivienda,2026-11-18,test
1543,1076,ADMINISTRACION TORRES,141.83,Vivienda,2026-09-27,val
1544,254,DB AUT CUOTA HIPOTECA TRIB,352.33,Vivienda,2026-08-07,train
1545,1127,POS PAGO ALQUILER SUC CENTRO,1663.66,Vivienda,2026-02-24,train
1546,1132,TRANSFERENCIA CERRAJERIA 24HS CUOTA 03,2417.17,Vivienda,2026-10-29,val
1547,683,POS ALQUILER DEPARTAMENTO ONLINE,2515.29,Vivienda,2026-01-26,train
1548,88,EXPENSAS,452.35,Vivienda,2026-01-14,train
1549,508,TRANSFERENCIA PAGO ALQUILER CUOTA 03,1184.29,Vivienda,2026-04-03,train
1550,260,PAGO ALQUILER DEPARTAMENTO,583.55,Vivienda,2026-02-13,train
1551,1182,INMOBILIARIA CUOTA 03,2429.6,Vivienda,2026-07-30,train
1552,796,EXPENSAS CONSORCIO ONLINE,2369.81,Vivienda,2026-10-20,val
1553,256,CUPON EXPENSAS SUC CENTRO,876.16,Vivienda,2026-05-16,train
1554,263,CUPON ALQUILER DEPARTAMENTO SUC 14,1843.48,Vivienda,2026-09-17,val
1555,473,EXPENSAS SUC 01,1823.03,Vivienda,2026-07-28,train
1556,1177,EXPENSAS CONSORCIO SUC CENTRO,2069.01,Vivienda,2026-11-03,test
1557,916,CUPON ALQUILER DEPARTAMENTO,2030.88,Vivienda,2026-02-23,train
1558,1063,POS CUOTA HIPOTECA ONLINE,1842.46,Vivienda,2026-07-05,train
1559,498,EXPENSAS CONSORCIO ONLINE,1883.69,Vivienda,2026-04-24,train
1560,123,CUPON PAGO ALQUILER FACT,825.0,Vivienda,2026-08-31,train
1561,873,ADMINISTRACION TORRES SUC CENTRO,866.28,Vivienda,2026-10-04,val
1562,460,CUPON CERRAJERIA 24HS TRIB,2217.09,Vivienda,2026-10-01,val
1563,898,POS INMOBILIARIA SUC 01,2429.67,Vivienda,2026-06-26,train
1564,297,INMOBILIARIA CUOTA 03,2204.34,Vivienda,2026-11-02,test
1565,827,POS ALQUILER DEPARTAMENTO CUOTA 03,1088.67,Vivienda,2026-07-04,train
1566,1139,POS CUOTA HIPOTECA SUC 14,2683.46,Vivienda,2026-05-26,train
1567,7,PAGO EXPENSAS CONSORCIO FACT,2253.27,Vivienda,2026-12-07,test
1568,397,CUP0N C3RR4J3R14 24HS TR1B,970.46,Vivienda,2026-01-06,train
1569,824,PAGO ADMINISTRACION TORRES SUC CENTRO,913.24,Vivienda,2026-07-07,train
1570,666,CUPON INMOBILIARIA SUC 14,1617.39,Vivienda,2026-06-04,train
1571,1152,POS CERRAJERIA 24HS FACT,1050.72,Vivienda,2026-03-28,train
1572,845,CUPON EXPENSAS CONSORCIO,360.68,Vivienda,2026-01-20,train
1573,440,CUPON CERRAJERIA 24HS SUC 01,277.48,Vivienda,2026-07-09,train
1574,922,CUPON EXPENSAS,179.6,Vivienda,2026-01-25,train
1575,1100,ALQUILER DEPARTAMENTO SUC CENTRO,1007.01,Vivienda,2026-11-06,test
1576,14,POS EXPENSAS CUOTA 03,2149.68,Vivienda,2026-10-31,val
1577,1194,POS INMOBILIARIA,2302.42,Vivienda,2026-12-02,test
1578,337,POS ADMINISTRACION TORRES FACT,835.26,Vivienda,2026-05-28,train
1579,480,ADMINISTRACION TORRES SUC 01,2747.52,Vivienda,2026-01-25,train
1580,921,EXPENSAS CONSORCIO SUC CENTRO,567.95,Vivienda,2026-10-17,val
1581,885,POS EXPENSAS CONSORCIO SUC CENTRO,165.66,Vivienda,2026-02-04,train
1582,1092,INMOBILIARIA SUC 01,2347.45,Vivienda,2026-01-17,train
1583,223,PAGO ALQUILER,2508.69,Vivienda,2026-08-04,train
1584,1088,PAGO CERRAJERIA 24HS CUOTA 03,2290.27,Vivienda,2026-06-29,train
1585,1092,CUPON ADMINISTRACION TORRES SUC 01,2525.21,Vivienda,2026-12-08,test
1586,533,DB AUT CERRAJERIA 24HS FACT,2673.84,Vivienda,2026-02-25,train
1587,1097,ALQUILER DEPARTAMENTO ONLINE,2074.89,Vivienda,2026-08-26,train
1588,1093,EXPENSAS,2459.25,Vivienda,2026-01-24,train
1589,369,PAGO CERRAJERIA 24HS SUC 01,1603.38,Vivienda,2026-11-08,test
1590,495,TRANSFERENCIA ALQUILER DEPARTAMENTO CUOTA 03,2253.12,Vivienda,2026-03-01,train
1591,366,POS ADMINISTRACION TORRES TRIB,1002.38,Vivienda,2026-01-22,train
1592,906,PAGO EXPENSAS CONSORCIO,2392.67,Vivienda,2026-05-06,train
1593,692,CUPON CUOTA HIPOTECA SUC 01,1804.08,Vivienda,2026-07-04,train
1594,63,PAGO EXPENSAS,111.36,Vivienda,2026-07-15,train
1595,985,CERRAJERIA 24HS,2140.56,Vivienda,2026-02-12,train
1596,724,ADMINISTRACION TORRES,1274.02,Vivienda,2026-11-07,test
1597,175,DB AUT ADMINISTRACION TORRES SUC CENTRO,393.23,Vivienda,2026-06-22,train
1598,157,POS INMOBILIARIA FACT,1712.95,Vivienda,2026-02-07,train
1599,1039,POS ALQUILER DEPARTAMENTO ONLINE,2155.98,Vivienda,2026-07-31,train
1600,700,POS EXPENSAS SUC 14,200.08,Vivienda,2026-01-07,train
1601,306,CUPON INMOBILIARIA,1483.22,Vivienda,2026-07-05,train
1602,1182,POS ALQUILER DEPARTAMENTO SUC CENTRO,699.74,Vivienda,2026-10-03,val
1603,841,CUOTA HIPOTECA ONLINE,1582.92,Vivienda,2026-01-11,train
1604,133,DB AUT ALQUILER DEPARTAMENTO CUOTA 03,1598.47,Vivienda,2026-06-07,train
1605,1139,POS CUOTA HIPOTECA CUOTA 03,207.8,Vivienda,2026-07-25,train
1606,510,TRANSFERENCIA EXPENSAS CONSORCIO FACT,791.57,Vivienda,2026-11-01,test
1607,135,CUPON ALQUILER DEPARTAMENTO SUC CENTRO,2033.45,Vivienda,2026-04-07,train
1608,325,TRANSFERENCIA EXPENSAS CONSORCIO SUC CENTRO,1763.88,Vivienda,2026-04-13,train
1609,214,PAGO ADMINISTRACION TORRES CUOTA 03,1221.86,Vivienda,2026-08-14,train
1610,799,DB AUT ALQUILER DEPARTAMENTO ONLINE,765.03,Vivienda,2026-07-19,train
1611,756,ALQUILER DEPARTAMENTO ONLINE,2120.8,Vivienda,2026-08-31,train
1612,631,PAGO ALQUILER DEPARTAMENTO,588.52,Vivienda,2026-06-24,train
1613,224,TRANSFERENCIA CERRAJERIA 24HS,2427.59,Vivienda,2026-03-13,train
1614,127,POS ADMINISTRACION TORRES SUC 01,1976.94,Vivienda,2026-05-23,train
1615,443,DB AUT ALQUILER DEPARTAMENTO SUC CENTRO,182.11,Vivienda,2026-03-29,train
1616,251,POS CERRAJERIA 24HS TRIB,2321.11,Vivienda,2026-07-15,train
1617,254,ALQUILER DEPARTAMENTO FACT,2274.24,Vivienda,2026-02-26,train
1618,276,PAGO ALQUILER DEPARTAMENTO SUC 14,2733.61,Vivienda,2026-06-05,train
1619,172,DB AUT CUOTA HIPOTECA,2798.49,Vivienda,2026-03-24,train
1620,1026,CUPON ADMINISTRACION TORRES,2150.88,Vivienda,2026-12-10,test
1621,55,ALQUILER DEPARTAMENTO SUC 01,2039.18,Vivienda,2026-12-06,test
1622,1073,INMOBILIARIA CUOTA 03,1674.17,Vivienda,2026-11-02,test
1623,246,POS INMOBILIARIA SUC CENTRO,1952.44,Vivienda,2026-11-16,test
1624,709,CUPON EXPENSAS CONSORCIO TRIB,2573.35,Vivienda,2026-11-27,test
1625,1178,DB AUT ALQUILER DEPARTAMENTO CUOTA 03,287.41,Vivienda,2026-01-15,train
1626,286,CUPON CERRAJERIA 24HS TRIB,874.9,Vivienda,2026-05-19,train
1627,492,EXPENSAS CONSORCIO CUOTA 03,609.6,Vivienda,2026-09-27,val
1628,1098,CUOTA HIPOTECA SUC CENTRO,998.53,Vivienda,2026-03-27,train
1629,810,DB AUT ALQUILER DEPARTAMENTO TRIB,196.56,Vivienda,2026-07-11,train
1630,37,ALQUILER DEPARTAMENTO SUC 01,2103.02,Vivienda,2026-07-22,train
1631,182,POS PAGO ALQUILER ONLINE,2459.54,Vivienda,2026-11-13,test
1632,436,INMOBILIARIA TRIB,154.17,Vivienda,2026-10-19,val
1633,1043,POS ADMINISTRACION TORRES,2167.86,Vivienda,2026-02-14,train
1634,293,CUPON INMOBILIARIA CUOTA 03,1635.95,Vivienda,2026-04-22,train
1635,1136,ALQUILER DEPARTAMENTO SUC 14,2341.38,Vivienda,2026-05-15,train
1636,1127,POS ADMINISTRACION TORRES SUC 14,2759.6,Vivienda,2026-05-16,train
1637,255,PAGO PAGO ALQUILER TRIB,451.27,Vivienda,2026-10-04,val
1638,1157,TRANSFERENCIA ALQUILER DEPARTAMENTO,1087.93,Vivienda,2026-06-20,train
1639,1194,EXPENSAS CONSORCIO FACT,2264.94,Vivienda,2026-01-17,train
1640,1173,PAGO CERRAJERIA 24HS ONLINE,2136.91,Vivienda,2026-09-26,val
1641,1070,PAGO CERRAJERIA 24HS FACT,2203.01,Vivienda,2026-10-26,val
1642,211,CERRAJERIA 24HS SUC 01,2211.2,Vivienda,2026-05-18,train
1643,390,DB AUT CERRAJERIA 24HS SUC 14,1441.19,Vivienda,2026-07-17,train
1644,881,DB AUT ADMINISTRACION TORRES SUC 01,2202.51,Vivienda,2026-08-03,train
1645,969,PAGO EXPENSAS,2692.91,Vivienda,2026-05-24,train
1646,443,PAGO ALQUILER DEPARTAMENTO FACT,400.19,Vivienda,2026-06-13,train
1647,741,CERRAJERIA 24HS TRIB,2785.56,Vivienda,2026-08-30,train
1648,584,DB AUT EXPENSAS,2664.18,Vivienda,2026-08-19,train
1649,1125,ALQUILER DEPARTAMENTO ONLINE,1017.54,Vivienda,2026-10-28,val
1650,545,TRANSFERENCIA ADMINISTRACION TORRES SUC 01,480.5,Vivienda,2026-10-21,val
1651,444,PAGO INMOBILIARIA,1120.22,Vivienda,2026-05-21,train
1652,643,EXPENSAS SUC 14,2279.78,Vivienda,2026-05-04,train
1653,306,DB AUT EXPENSAS CONSORCIO SUC CENTRO,2121.15,Vivienda,2026-08-25,train
1654,337,PAGO ADMINISTRACION TORRES,2182.95,Vivienda,2026-07-23,train
1655,798,CUPON CERRAJERIA 24HS ONLINE,82.66,Vivienda,2026-02-27,train
1656,396,TRANSFERENCIA INMOBILIARIA SUC 14,397.65,Vivienda,2026-01-15,train
1657,115,ALQUILER DEPARTAMENTO,2320.08,Vivienda,2026-09-22,val
1658,836,DB AUT ALQUILER DEPARTAMENTO TRIB,297.88,Vivienda,2026-03-13,train
1659,104,CUPON CERRAJERIA 24HS ONLINE,1792.34,Vivienda,2026-10-26,val
1660,801,CUPON INMOBILIARIA FACT,1814.01,Vivienda,2026-09-15,val
1661,281,DB AUT INMOBILIARIA ONLINE,2644.77,Vivienda,2026-07-02,train
1662,98,PAGO INMOBILIARIA FACT,2252.37,Vivienda,2026-05-23,train
1663,1093,ADMINISTRACION TORRES ONLINE,1982.04,Vivienda,2026-12-07,test
1664,351,ALQUILER DEPARTAMENTO TRIB,619.75,Vivienda,2026-02-19,train
1665,337,3XP3NS4S F4CT,2693.96,Vivienda,2026-08-23,train
1666,1052,PAGO ALQUILER ONLINE,1719.96,Vivienda,2026-01-21,train
1667,447,POS CERRAJERIA 24HS ONLINE,440.01,Vivienda,2026-11-21,test
1668,346,TRANSFERENCIA ADMINISTRACION TORRES,1896.62,Vivienda,2026-08-17,train
1669,194,TRANSFERENCIA ADMINISTRACION TORRES,209.98,Vivienda,2026-11-21,test
1670,816,PAGO EXPENSAS CONSORCIO SUC CENTRO,2786.21,Vivienda,2026-03-14,train
1671,383,PAGO INMOBILIARIA CUOTA 03,2603.3,Vivienda,2026-01-28,train
1672,210,DB AUT CUOTA HIPOTECA CUOTA 03,519.22,Vivienda,2026-08-02,train
1673,1007,TRANSFERENCIA EXPENSAS CONSORCIO CUOTA 03,1492.83,Vivienda,2026-03-08,train
1674,1105,DB AUT INMOBILIARIA SUC 14,1729.66,Vivienda,2026-10-14,val
1675,1173,CUPON ADMINISTRACION TORRES,2386.77,Vivienda,2026-01-30,train
1676,244,TRANSFERENCIA CERRAJERIA 24HS ONLINE,142.34,Vivienda,2026-10-18,val
1677,301,INMOBILIARIA ONLINE,246.16,Vivienda,2026-06-29,train
1678,351,EXPENSAS,1073.03,Vivienda,2026-11-01,test
1679,687,CUP0N 4LQU1L3R D3P4RT4M3NT0 TR1B,1030.11,Vivienda,2026-06-11,train
1680,1071,TRANSFERENCIA INMOBILIARIA SUC 01,2628.8,Vivienda,2026-04-25,train
1681,81,POS EXPENSAS CONSORCIO ONLINE,553.86,Vivienda,2026-08-28,train
1682,1120,TRANSFERENCIA INMOBILIARIA CUOTA 03,2181.39,Vivienda,2026-05-17,train
1683,471,DB AUT ADMINISTRACION TORRES,425.1,Vivienda,2026-11-11,test
1684,611,TRANSFERENCIA ADMINISTRACION TORRES SUC CENTRO,1258.17,Vivienda,2026-05-19,train
1685,581,PAGO CERRAJERIA 24HS,2381.49,Vivienda,2026-11-22,test
1686,367,PAGO ALQUILER DEPARTAMENTO FACT,1564.28,Vivienda,2026-06-10,train
1687,926,TR4NSF3R3NC14 3XP3NS4S C0NS0RC10 SUC 01,1172.5,Vivienda,2026-05-20,train
1688,1110,CUPON INMOBILIARIA CUOTA 03,292.14,Vivienda,2026-07-19,train
1689,266,PAGO INMOBILIARIA SUC 01,1642.89,Vivienda,2026-06-09,train
1690,1074,DB AUT ALQUILER DEPARTAMENTO CUOTA 03,613.54,Vivienda,2026-05-28,train
1691,62,POS EXPENSAS CONSORCIO,586.57,Vivienda,2026-06-14,train
1692,1166,PAGO INMOBILIARIA TRIB,1060.17,Vivienda,2026-08-11,train
1693,550,CERRAJERIA 24HS TRIB,419.53,Vivienda,2026-06-22,train
1694,603,INMOBILIARIA SUC 01,1504.15,Vivienda,2026-08-28,train
1695,456,PAGO EXPENSAS SUC CENTRO,1804.34,Vivienda,2026-03-05,train
1696,534,CERRAJERIA 24HS TRIB,1565.62,Vivienda,2026-11-13,test
1697,704,PAGO ADMINISTRACION TORRES FACT,2571.51,Vivienda,2026-06-24,train
1698,758,DB AUT EXPENSAS CONSORCIO SUC 14,547.45,Vivienda,2026-05-28,train
1699,53,PAGO CERRAJERIA 24HS ONLINE,2776.69,Vivienda,2026-08-09,train
1700,999,POS CERRAJERIA 24HS,1491.5,Vivienda,2026-12-02,test
1701,1050,POS EXPENSAS CONSORCIO,2323.62,Vivienda,2026-09-19,val
1702,408,TRANSFERENCIA CUOTA HIPOTECA FACT,2599.59,Vivienda,2026-09-05,val
1703,630,ALQUILER DEPARTAMENTO TRIB,987.43,Vivienda,2026-06-30,train
1704,356,ADMINISTRACION TORRES,1314.0,Vivienda,2026-03-17,train
1705,917,CERRAJERIA 24HS SUC 14,663.35,Vivienda,2026-08-15,train
1706,179,PAGO EXPENSAS CONSORCIO,123.67,Vivienda,2026-11-03,test
1707,124,CERRAJERIA 24HS CUOTA 03,562.32,Vivienda,2026-04-01,train
1708,1054,POS ADMINISTRACION TORRES SUC 01,438.05,Vivienda,2026-08-02,train
1709,877,POS EXPENSAS CONSORCIO CUOTA 03,2166.2,Vivienda,2026-08-08,train
1710,573,DB AUT INMOBILIARIA FACT,2430.17,Vivienda,2026-03-25,train
1711,696,POS CERRAJERIA 24HS SUC CENTRO,455.96,Vivienda,2026-02-12,train
1712,264,DB AUT ADMINISTRACION TORRES SUC CENTRO,2703.54,Vivienda,2026-09-28,val
1713,13,POS INMOBILIARIA,2556.52,Vivienda,2026-06-07,train
1714,485,TRANSFERENCIA EXPENSAS CONSORCIO SUC 14,504.17,Vivienda,2026-11-03,test
1715,142,DB AUT ALQUILER DEPARTAMENTO TRIB,2326.22,Vivienda,2026-08-13,train
1716,374,PAGO PAGO ALQUILER ONLINE,1004.61,Vivienda,2026-03-24,train
1717,1005,TRANSFERENCIA CERRAJERIA 24HS ONLINE,904.87,Vivienda,2026-03-14,train
1718,600,CUPON INMOBILIARIA FACT,1957.78,Vivienda,2026-08-06,train
1719,590,PAGO EXPENSAS SUC 01,2111.57,Vivienda,2026-02-08,train
1720,217,PAGO EXPENSAS CONSORCIO CUOTA 03,1510.25,Vivienda,2026-01-18,train
1721,190,EXPENSAS,2354.84,Vivienda,2026-09-13,val
1722,418,CUPON PAGO ALQUILER SUC CENTRO,102.07,Vivienda,2026-07-09,train
1723,934,CUPON INMOBILIARIA CUOTA 03,1018.42,Vivienda,2026-09-30,val
1724,545,POS ADMINISTRACION TORRES TRIB,2527.6,Vivienda,2026-02-16,train
1725,1047,POS ALQUILER DEPARTAMENTO SUC 01,500.93,Vivienda,2026-04-08,train
