id,usuario_id,descripcion,monto,categoria,fecha,split
20162,722,PAGO QR UBER VIAJE ONLINE *1620 REF:446706,227.85,Transporte,2026-05-27,train
28567,1026,DB AUTOMATICO TRANSFERENCIA RECIBIDA CABA *8137 REF:916336,78.01,Servicios,2026-06-20,train
12576,452,DB AUTOMATICO LIBRERIA ESCOLAR ROSARIO *8720 REF:401585,663.97,Educacion,2026-01-06,train
27919,1002,E-COMMERCE TRANSFERENCIA RECIBIDA CORDOBA *9436 REF:237082,1140.56,Vivienda,2026-06-20,train
2795,98,PAGO QR CUOTA PRESTAMO PERSONAL CORDOBA *8307 REF:506936,723.45,Creditos y Deudas,2026-04-07,train
9091,327,DB 4UT0M4TIC0 DISC0 M3ND0Z4 *9801 R3F:850623,274.69,Alimentacion,2026-08-07,train
10861,390,TRANSFERENCIA COLEGIO MENSUALIDAD MENDOZA *3205 REF:980719,472.88,Educacion,2026-05-16,train
27393,984,COMPRA TPV PAGO MINIMO TARJETA MAR DEL PLATA *7510 REF:718912,2202.67,Creditos y Deudas,2026-01-03,train
21537,773,COMPRA TPV DISCO LA PLATA *6605 REF:956996,367.51,Alimentacion,2026-01-20,train
32013,1147,COMPRA TPV PAGO CUOTA MENSUAL LA PLATA *9601 REF:476511,1551.83,Vivienda,2026-08-02,train
20748,742,TRANSFERENCIA ESTACIONAMIENTO MEDIDO MENDOZA *3790 REF:599192,376.1,Transporte,2026-08-25,train
374,13,COMPRA TPV FARMACITY CORDOBA *9260 REF:992649,746.85,Alimentacion,2026-02-19,train
29339,1053,PAGO QR UBER VIAJE ONLINE *3702 REF:243012,195.29,Transporte,2026-10-28,val
857,31,PAGO QR CABIFY AEROPUERTO CABA *5042 REF:422733,400.5,Transporte,2026-02-13,train
29529,1060,DB AUTOMATICO MERCADITO VECINAL MAR DEL PLATA *2235 REF:648514,177.64,Alimentacion,2026-07-20,train
11308,407,COMPRA TPV CARNICERIA Y GRANJA ONLINE *2141 REF:979448,497.32,Alimentacion,2026-01-18,train
22600,811,PAGO QR CARNICERIA Y GRANJA ONLINE *8632 REF:117869,854.35,Alimentacion,2026-03-12,train
21843,783,COMPRA TPV DEPOSITO GARANTIA ALQUILER ROSARIO *5982 REF:857821,1501.1,Vivienda,2026-03-03,train
21336,765,COMPRA TPV AYSA AGUA ROSARIO *5679 REF:748288,123.74,Servicios,2026-08-02,train
28852,1035,TRANSFERENCIA TRANSFERENCIA RECIBIDA MAR DEL PLATA *1078 REF:501316,3683.78,Vivienda,2026-06-19,train
24676,884,TRANSFERENCIA EXPENSAS CONSORCIO CABA *5924 REF:277006,2885.72,Vivienda,2026-04-06,train
11640,420,PAGO QR MERCADITO VECINAL ONLINE *2950 REF:886853,278.89,Alimentacion,2026-11-19,test
8030,288,COMPRA TPV DEPOSITO GARANTIA ALQUILER CORDOBA *5271 REF:416447,2831.5,Vivienda,2026-03-05,train
5833,203,PAGO QR CURSO INTENSIVO PROGRAMACION MAR DEL PLATA *6515 REF:556387,129.96,Educacion,2026-12-11,test
16030,573,DB AUTOMATICO HELADERA NO FROST MENDOZA *1120 REF:709163,371.97,Electrodomesticos,2026-11-26,test
25657,921,TRANSFERENCIA ATENCION ODONTOLOGICA CORDOBA *4837 REF:672951,399.16,Salud,2026-03-18,train
13095,472,DB AUTOMATICO CARGA AXION LA PLATA *5600 REF:444134,449.16,Transporte,2026-11-24,test
417,15,PAGO QR ALQUILER DEPARTAMENTO CORDOBA *6296 REF:826687,1164.72,Vivienda,2026-08-10,train
4421,154,PAGO QR ADIDAS ORIGINAL ONLINE *6130 REF:914082,164.67,Vestimenta,2026-05-19,train
27677,994,DB AUTOMATICO CONEXION FIBRA OPTICA MAR DEL PLATA *6348 REF:451098,667.95,Servicios,2026-05-04,train
19157,685,COMPRA TPV DEBITO AUTOMATICO MENDOZA *4009 REF:743278,2338.72,Creditos y Deudas,2026-09-07,val
7046,250,DB AUTOMATICO CUOTA PRESTAMO PERSONAL LA PLATA *3011 REF:737606,2240.59,Creditos y Deudas,2026-10-07,val
11938,430,PAGO QR SUPERMERCADO COTO ROSARIO *5879 REF:135639,38.7,Alimentacion,2026-01-16,train
20279,726,COMPRA TPV ADMINISTRACION TORRES ROSARIO *9457 REF:577487,240.96,Vivienda,2026-02-06,train
21138,758,COMPRA TPV TRANSFERENCIA RECIBIDA MAR DEL PLATA *5018 REF:469141,1404.35,Inversion,2026-06-07,train
31414,1126,COMPRA TPV TELECENTRO INTERNET CORDOBA *5439 REF:429976,46.13,Servicios,2026-01-11,train
11684,421,E-COMMERCE PAGO RESUMEN MENSUAL ROSARIO *1602 REF:303970,603.79,Vivienda,2026-01-10,train
15481,553,COMPRA TPV FARMACITY CABA *7665 REF:252546,912.58,Alimentacion,2026-06-05,train
25973,932,PAGO QR PAGO RESUMEN MENSUAL CABA *8404 REF:545927,519.99,Vivienda,2026-04-04,train
24256,869,E-COMMERCE PEAJE AUTOPISTA CORDOBA *7921 REF:822752,282.15,Transporte,2026-08-14,train
13441,484,PAGO QR ADMINISTRACION TORRES CABA *8431 REF:338847,945.73,Vivienda,2026-02-06,train
17313,618,E-COMMERCE SUPERMERCADO MAR DEL PLATA *8118 REF:377194,787.17,Alimentacion,2026-05-23,train
5484,192,COMPRA TPV CONSULTA MEDICA DERMATOLOGO LA PLATA *7172 REF:402616,1017.5,Salud,2026-01-13,train
23512,844,DB AUTOMATICO PAGO CUOTA MENSUAL LA PLATA *4601 REF:212340,1943.22,Vivienda,2026-11-08,test
27583,990,COMPRA TPV PAGO MINIMO TARJETA MENDOZA *8101 REF:808008,1080.52,Creditos y Deudas,2026-11-03,test
25323,908,E-COMMERCE METROGAS CONSUMO CORDOBA *9665 REF:124818,158.25,Servicios,2026-04-01,train
21593,775,E-COMMERCE AYSA AGUA ROSARIO *6414 REF:461049,665.32,Servicios,2026-09-06,val
26935,968,E-COMMERCE ENTRADAS RECITAL ESTADIO CORDOBA *8412 REF:528954,277.25,Ocio,2026-10-25,val
24868,891,COMPRA TPV BANCO BBVA PRESTAMO CORDOBA *5992 REF:523911,3680.71,Creditos y Deudas,2026-01-31,train
31501,1129,TRANSFERENCIA BANCO BBVA PRESTAMO ROSARIO *8964 REF:314308,2647.71,Creditos y Deudas,2026-04-25,train
23443,842,PAGO QR BALANZ INVERSIONES ROSARIO *6130 REF:704207,2485.49,Inversion,2026-05-10,train
31852,1140,PAGO QR ALMUERZO EJECUTIVO BODEGON MENDOZA *1811 REF:101043,118.34,Alimentacion,2026-06-04,train
33272,1192,DB AUTOMATICO CONEXION FIBRA OPTICA CORDOBA *9991 REF:883413,338.98,Servicios,2026-06-09,train
6648,234,DB AUTOMATICO SUPERMERCADO ONLINE *9359 REF:396289,198.42,Alimentacion,2026-05-21,train
27873,1001,PAGO QR PEAJE AUTOPISTA ROSARIO *1434 REF:157970,199.3,Transporte,2026-01-02,train
19383,692,C0MPR4 TPV TR4NSF3R3NCI4 R3CIBID4 R0S4RI0 *7425 R3F:541916,1426.47,Inversion,2026-06-20,train
18094,647,PAGO QR CABIFY AEROPUERTO MAR DEL PLATA *8171 REF:779240,36.0,Transporte,2026-02-10,train
3145,109,TRANSFERENCIA PAGO CUOTA MENSUAL LA PLATA *7948 REF:776739,1221.79,Vivienda,2026-01-01,train
14585,524,E-COMMERCE PEAJE AUTOPISTA LA PLATA *1898 REF:132737,163.17,Transporte,2026-11-24,test
5182,180,COMPRA TPV TIENDA INDUMENTARIA LA PLATA *9539 REF:520917,201.81,Vestimenta,2026-08-27,train
31223,1120,PAGO QR INMOBILIARIA CONTRATO LA PLATA *2486 REF:608823,1051.96,Vivienda,2026-11-08,test
31195,1119,TRANSFERENCIA ESTACION SHELL ROSARIO *5842 REF:526334,100.85,Transporte,2026-11-17,test
18125,648,COMPRA TPV TRANSFERENCIA RECIBIDA MENDOZA *4013 REF:352203,1368.99,Vivienda,2026-07-30,train
9293,333,TRANSFERENCIA VERDULERIA Y FRUTERIA ONLINE *6386 REF:895188,46.16,Alimentacion,2026-06-17,train
6614,231,DB AUTOMATICO AYSA AGUA ROSARIO *6379 REF:516960,277.59,Servicios,2026-02-09,train
20529,735,DB AUTOMATICO ADMINISTRACION TORRES LA PLATA *6771 REF:696046,1711.43,Vivienda,2026-11-08,test
12225,440,E-COMMERCE LABORATORIO BIOQUIMICO CABA *7677 REF:389170,1188.86,Salud,2026-08-26,train
24348,872,DB AUTOMATICO CONEXION FIBRA OPTICA MAR DEL PLATA *2263 REF:283148,229.49,Servicios,2026-11-04,test
2978,103,PAGO QR PAGO CUOTA MENSUAL CABA *5093 REF:698401,1023.46,Creditos y Deudas,2026-10-05,val
28707,1030,E-COMMERCE EXPENSAS CONSORCIO CABA *7744 REF:795834,408.15,Vivienda,2026-01-08,train
2878,100,PAGO QR LIBRERIA ESCOLAR LA PLATA *3069 REF:946984,73.29,Educacion,2026-06-29,train
5081,177,COMPRA TPV DEBITO AUTOMATICO CABA *4512 REF:335254,524.33,Ocio,2026-12-07,test
27675,994,DB AUTOMATICO ALQUILER DEPARTAMENTO ONLINE *9976 REF:955928,4948.49,Vivienda,2026-05-04,train
9089,327,COMPRA TPV BANCO BBVA PRESTAMO MAR DEL PLATA *5621 REF:777777,2283.8,Creditos y Deudas,2026-12-08,test
26875,966,E-COMMERCE TRANSFERENCIA RECIBIDA LA PLATA *4593 REF:940993,360.36,Servicios,2026-08-04,train
21188,759,DB AUTOMATICO CINE HOYTS TRASNOCHE CABA *9537 REF:487230,189.97,Ocio,2026-03-03,train
18214,651,TRANSFERENCIA FONDO COMUN INVERSION MAR DEL PLATA *4582 REF:208377,136.09,Inversion,2026-11-23,test
21483,770,DB AUTOMATICO ADIDAS ORIGINAL MAR DEL PLATA *8506 REF:205936,286.76,Vestimenta,2026-02-09,train
14908,535,DB AUTOMATICO ADMINISTRACION TORRES CABA *7738 REF:144300,2349.65,Vivienda,2026-10-31,val
6914,245,COMPRA TPV MANTENIMIENTO EDIFICIO LA PLATA *7613 REF:355630,2139.77,Vivienda,2026-10-27,val
23778,853,DB AUTOMATICO EDENOR ELECTRICIDAD ROSARIO *3749 REF:287930,48.91,Servicios,2026-12-05,test
16310,583,TRANSFERENCIA PINTURERIA LATEX ONLINE *3564 REF:835687,241.48,Vivienda,2026-08-26,train
32784,1174,TRANSFERENCIA PAGO CUOTA MENSUAL ROSARIO *2172 REF:761004,4201.8,Creditos y Deudas,2026-07-12,train
556,19,COMPRA TPV ALQUILER DEPARTAMENTO ONLINE *9203 REF:865847,367.41,Vivienda,2026-01-08,train
6612,231,E-COMMERCE SUBE RECARGA CABA *5895 REF:779592,491.47,Transporte,2026-10-02,val
15692,561,TRANSFERENCIA PAGO RESUMEN MENSUAL CABA *3036 REF:710921,2717.45,Vivienda,2026-09-12,val
15084,541,E-COMMERCE REMERA ALGODON CABA *7076 REF:317432,101.62,Vestimenta,2026-04-25,train
9900,354,P4G0 QR SUP3RM3RC4D0 C4B4 *9062 R3F:176394,444.58,Alimentacion,2026-03-30,train
18811,672,E-COMMERCE ZAPATILLAS DEPORTIVAS ROSARIO *8484 REF:888013,121.74,Vestimenta,2026-08-31,train
20541,735,E-COMMERCE DEBITO AUTOMATICO MAR DEL PLATA *8724 REF:930862,621.43,Salud,2026-11-29,test
28968,1039,PAGO QR MERCADITO VECINAL CORDOBA *2389 REF:512312,502.26,Alimentacion,2026-05-20,train
16715,598,DB AUTOMATICO PAGO RESUMEN MENSUAL LA PLATA *5988 REF:302536,285.65,Servicios,2026-02-01,train
16937,606,E-COMMERCE ADMINISTRACION TORRES CORDOBA *8461 REF:830678,2841.85,Vivienda,2026-08-03,train
5145,179,PAGO QR PEAJE AUTOPISTA CABA *7159 REF:275343,39.6,Transporte,2026-12-01,test
22955,826,TRANSFERENCIA MANTENIMIENTO EDIFICIO MAR DEL PLATA *2909 REF:217063,1522.95,Vivienda,2026-04-03,train
10316,368,TRANSFERENCIA CARREFOUR EXPRESS ROSARIO *6555 REF:371795,132.74,Alimentacion,2026-04-06,train
15838,566,E-COMMERCE CONEXION FIBRA OPTICA MAR DEL PLATA *9397 REF:930552,360.51,Servicios,2026-05-24,train
25288,906,TRANSFERENCIA MICROONDAS DIGITAL LA PLATA *6409 REF:596776,3183.66,Electrodomesticos,2026-06-15,train
32781,1174,PAGO QR PAGO RESUMEN MENSUAL ROSARIO *7798 REF:556398,1313.81,Vivienda,2026-03-05,train
20216,725,DB AUTOMATICO SUBE RECARGA MENDOZA *7399 REF:484532,416.99,Transporte,2026-02-13,train
22573,810,DB AUTOMATICO COMBUSTIBLE DIESEL YPF ROSARIO *5932 REF:994220,78.46,Transporte,2026-05-18,train
32505,1164,DB AUTOMATICO SUPERMERCADO MENDOZA *8699 REF:492569,1902.86,Electrodomesticos,2026-06-24,train
14144,509,E-COMMERCE MERCADITO VECINAL CORDOBA *2008 REF:713190,440.44,Alimentacion,2026-04-20,train
2036,71,PAGO QR SUSCRIPCION MENSUAL CABA *8725 REF:824705,405.03,Educacion,2026-01-06,train
23995,860,PAGO QR CONSULTA MEDICA DERMATOLOGO MENDOZA *7882 REF:140517,1485.61,Salud,2026-01-15,train
14996,538,P4G0 QR CURS0 INT3NSIV0 PR0GR4M4CI0N M4R D3L PL4T4 *1619 R3F:324006,227.92,Educacion,2026-07-31,train
23026,828,DB AUTOMATICO CURSO INTENSIVO PROGRAMACION MENDOZA *9727 REF:742370,418.68,Educacion,2026-09-04,val
7457,265,TRANSFERENCIA ATENCION ODONTOLOGICA MENDOZA *5022 REF:639433,115.53,Salud,2026-04-08,train
15307,548,COMPRA TPV AYSA AGUA MENDOZA *4284 REF:961873,310.36,Servicios,2026-10-20,val
5647,198,DB AUTOMATICO EDENOR ELECTRICIDAD MENDOZA *5874 REF:425284,362.85,Servicios,2026-10-02,val
27988,1005,TRANSFERENCIA ADIDAS ORIGINAL MAR DEL PLATA *4233 REF:718249,133.58,Vestimenta,2026-04-26,train
32164,1152,E-COMMERCE DEBITO AUTOMATICO CABA *4569 REF:834202,1568.3,Creditos y Deudas,2026-08-09,train
15787,565,E-COMMERCE RESTAURANTE GOURMET CABA *8087 REF:139913,131.63,Ocio,2026-05-16,train
17792,636,COMPRA TPV SUSCRIPCION MENSUAL ONLINE *8477 REF:281430,623.63,Servicios,2026-03-05,train
19460,695,COMPRA TPV TEATRO LOCAL ONLINE *3300 REF:777140,296.41,Ocio,2026-02-11,train
12535,451,COMPRA TPV TIENDA INDUMENTARIA MAR DEL PLATA *3768 REF:857103,510.39,Vestimenta,2026-06-05,train
16473,589,E-COMMERCE PAGO MINIMO TARJETA CABA *5217 REF:124457,3831.86,Creditos y Deudas,2026-05-18,train
11387,410,DB AUTOMATICO MERCADITO VECINAL MAR DEL PLATA *8163 REF:517877,498.56,Alimentacion,2026-01-14,train
26205,941,COMPRA TPV FONDO COMUN INVERSION MENDOZA *8114 REF:733204,891.03,Inversion,2026-09-06,val
11142,402,COMPRA TPV PEAJE AUTOPISTA LA PLATA *7139 REF:991190,66.58,Transporte,2026-07-27,train
25455,913,DB AUTOMATICO ALQUILER DEPARTAMENTO ROSARIO *8705 REF:215465,247.31,Vivienda,2026-02-05,train
16040,573,DB AUTOMATICO CABIFY AEROPUERTO ONLINE *6048 REF:404598,66.75,Transporte,2026-03-18,train
22665,814,E-COMMERCE DISCO LA PLATA *2919 REF:584864,982.11,Alimentacion,2026-09-20,val
20786,743,PAGO QR MERCADITO VECINAL MAR DEL PLATA *1822 REF:200102,762.09,Alimentacion,2026-03-07,train
29319,1053,DB AUTOMATICO SUPERMERCADO COTO ROSARIO *7072 REF:608662,722.04,Alimentacion,2026-10-25,val
1596,56,TRANSFERENCIA TRANSFERENCIA RECIBIDA CORDOBA *3364 REF:218475,352.82,Servicios,2026-03-09,train
3383,116,PAGO QR TELECENTRO INTERNET LA PLATA *3444 REF:493041,559.53,Servicios,2026-11-04,test
21762,780,TRANSFERENCIA SWISS MEDICAL MENDOZA *3271 REF:196874,750.66,Salud,2026-06-12,train
12064,434,DB AUTOMATICO ESTACION SHELL MENDOZA *4523 REF:818238,186.37,Transporte,2026-06-17,train
3120,108,COMPRA TPV UDEMY CURSO LA PLATA *2816 REF:912555,413.19,Educacion,2026-08-30,train
11871,427,DB AUTOMATICO BANCO BBVA PRESTAMO ROSARIO *5080 REF:674307,821.15,Creditos y Deudas,2026-08-05,train
30811,1103,PAGO QR ADMINISTRACION TORRES ROSARIO *8303 REF:854872,1848.34,Vivienda,2026-11-07,test
29141,1046,TRANSFERENCIA ALMUERZO EJECUTIVO BODEGON CABA *9020 REF:667020,351.31,Alimentacion,2026-01-18,train
30758,1102,DB AUTOMATICO CURSO INTENSIVO PROGRAMACION CORDOBA *2025 REF:232936,115.19,Educacion,2026-04-29,train
19426,694,PAGO QR BAR CERVECERIA MAR DEL PLATA *8822 REF:823140,163.54,Ocio,2026-07-23,train
1104,38,E-COMMERCE SUPERMERCADO MENDOZA *9776 REF:785456,56.15,Vestimenta,2026-11-29,test
30253,1085,TRANSFERENCIA SUPERMERCADO DIA ROSARIO *5854 REF:544042,295.83,Alimentacion,2026-01-08,train
7266,258,E-COMMERCE BANCO BBVA PRESTAMO MENDOZA *4059 REF:569694,1900.83,Creditos y Deudas,2026-08-08,train
18437,658,TRANSFERENCIA BINANCE CRIPTO ROSARIO *2541 REF:988131,64.88,Inversion,2026-07-27,train
21004,753,DB AUTOMATICO UDEMY CURSO CABA *6469 REF:887565,192.04,Educacion,2026-04-25,train
10112,361,E-COMMERCE CLARO FACTURA MENSUAL MAR DEL PLATA *7885 REF:473231,267.74,Servicios,2026-09-09,val
25830,927,COMPRA TPV ENTRADAS RECITAL ESTADIO CABA *1387 REF:819165,587.86,Ocio,2026-05-05,train
18404,657,PAGO QR ABONO CELULAR PERSONAL MAR DEL PLATA *7304 REF:340934,41.44,Servicios,2026-12-06,test
32167,1152,TRANSFERENCIA DISCO ROSARIO *6553 REF:843340,617.01,Alimentacion,2026-03-23,train
10163,363,E-COMMERCE TRANSFERENCIA RECIBIDA MENDOZA *3310 REF:178965,945.27,Vivienda,2026-10-08,val
13149,474,TRANSFERENCIA UNIVERSIDAD CUOTA CABA *1284 REF:594915,218.85,Educacion,2026-09-28,val
17281,617,TRANSFERENCIA TELECENTRO INTERNET CABA *8262 REF:336671,321.19,Servicios,2026-07-10,train
32633,1168,E-COMMERCE SUPERMERCADO DIA MAR DEL PLATA *3845 REF:966273,370.04,Alimentacion,2026-11-29,test
12495,449,TRANSFERENCIA INMOBILIARIA CONTRATO ROSARIO *8655 REF:365943,516.56,Vivienda,2026-12-04,test
27499,988,COMPRA TPV CLARO FACTURA MENSUAL ONLINE *2447 REF:211263,89.85,Servicios,2026-11-10,test
4773,167,COMPRA TPV UBER VIAJE ROSARIO *7060 REF:561303,85.59,Transporte,2026-02-05,train
16753,599,PAGO QR INMOBILIARIA CONTRATO MAR DEL PLATA *4339 REF:691893,1425.95,Vivienda,2026-03-07,train
732,26,DB AUTOMATICO LIBRERIA ESCOLAR LA PLATA *9243 REF:275431,372.78,Educacion,2026-01-05,train
25195,903,E-COMMERCE ENTRADAS RECITAL ESTADIO MENDOZA *7321 REF:787619,62.47,Ocio,2026-09-28,val
29175,1048,TRANSFERENCIA DEPOSITO GARANTIA ALQUILER LA PLATA *7504 REF:415218,509.7,Vivienda,2026-06-16,train
24707,885,TRANSFERENCIA ALMUERZO EJECUTIVO BODEGON CORDOBA *8363 REF:693586,383.03,Alimentacion,2026-09-17,val
13011,468,E-COMMERCE TRANSFERENCIA RECIBIDA MENDOZA *4282 REF:856870,311.2,Servicios,2026-03-05,train
14504,521,DB AUTOMATICO LABORATORIO BIOQUIMICO MENDOZA *4539 REF:610368,700.45,Salud,2026-03-12,train
25303,907,COMPRA TPV AMORTIZACION CREDITO HIPOTECARIO CORDOBA *1758 REF:162224,4074.25,Creditos y Deudas,2026-03-08,train
30466,1092,E-COMMERCE DEPOSITO GARANTIA ALQUILER ROSARIO *5981 REF:274832,128.03,Vivienda,2026-12-09,test
11331,408,DB AUTOMATICO MICROONDAS DIGITAL MENDOZA *2556 REF:214676,679.97,Electrodomesticos,2026-03-19,train
31579,1132,PAGO QR DEPOSITO GARANTIA ALQUILER MAR DEL PLATA *3058 REF:387012,3599.6,Vivienda,2026-12-05,test
20086,719,PAGO QR CLARO FACTURA MENSUAL ONLINE *2664 REF:535719,392.48,Servicios,2026-01-07,train
828,30,COMPRA TPV ADIDAS ORIGINAL ROSARIO *8723 REF:494873,20.15,Vestimenta,2026-07-10,train
22231,796,DB AUTOMATICO TIENDA INDUMENTARIA LA PLATA *5778 REF:921006,171.15,Vestimenta,2026-06-09,train
31686,1136,COMPRA TPV MERCADITO VECINAL CABA *6490 REF:918665,300.83,Alimentacion,2026-03-10,train
3759,130,3-C0MM3RC3 P4G0 T4RJ3T4 VIS4 0NLIN3 *2369 R3F:106663,213.96,Creditos y Deudas,2026-01-07,train
15101,542,DB AUTOMATICO APERTURA PLAZO FIJO LA PLATA *5520 REF:554346,1245.09,Inversion,2026-07-24,train
14063,506,COMPRA TPV EXPENSAS CONSORCIO CORDOBA *3879 REF:739261,330.84,Vivienda,2026-07-05,train
13564,489,E-COMMERCE OSDE MEDICINA PREPAGA MENDOZA *7704 REF:624976,668.3,Salud,2026-06-17,train
2281,79,TRANSFERENCIA PAGO CUOTA MENSUAL LA PLATA *2168 REF:759748,329.96,Educacion,2026-12-02,test
30457,1091,PAGO QR OSDE MEDICINA PREPAGA CORDOBA *2055 REF:732014,285.65,Salud,2026-08-18,train
27929,1003,DB AUTOMATICO EXPENSAS CONSORCIO MAR DEL PLATA *6882 REF:260994,253.22,Vivienda,2026-11-15,test
21195,760,PAGO QR DISCO CABA *5077 REF:331026,40.41,Alimentacion,2026-12-03,test
23806,854,PAGO QR PINTURERIA LATEX CABA *2739 REF:206171,1810.63,Vivienda,2026-04-27,train
435,16,COMPRA TPV EDENOR ELECTRICIDAD MAR DEL PLATA *8583 REF:288274,346.75,Servicios,2026-10-05,val
6848,242,DB AUTOMATICO TRANSFERENCIA RECIBIDA MAR DEL PLATA *2392 REF:248305,318.22,Inversion,2026-03-13,train
11664,420,DB AUTOMATICO FARMACITY FARMACIA MAR DEL PLATA *8919 REF:629582,917.88,Salud,2026-03-21,train
17296,617,PAGO QR FRAVEGA ELECTRO ONLINE *7236 REF:161607,2136.59,Electrodomesticos,2026-07-21,train
20880,747,DB AUTOMATICO SUPERMERCADO COTO MAR DEL PLATA *1905 REF:355097,96.82,Alimentacion,2026-09-07,val
5186,181,COMPRA TPV MANTENIMIENTO EDIFICIO LA PLATA *5872 REF:844821,2116.54,Vivienda,2026-07-07,train
19823,709,E-COMMERCE TELECENTRO INTERNET MENDOZA *3017 REF:519641,126.23,Servicios,2026-02-07,train
7088,252,PAGO QR TRANSFERENCIA RECIBIDA CABA *4256 REF:996730,389.59,Inversion,2026-07-13,train
33389,1196,PAGO QR ADELANTO DE SUELDO CORDOBA *2687 REF:845581,1699.02,Creditos y Deudas,2026-07-19,train
8339,298,COMPRA TPV PANADERIA ARTESANAL LA PLATA *4905 REF:805073,670.93,Alimentacion,2026-04-13,train
6564,230,PAGO QR DEPOSITO GARANTIA ALQUILER ROSARIO *1077 REF:738268,2497.29,Vivienda,2026-06-05,train
1664,58,DB AUTOMATICO PINTURERIA LATEX MAR DEL PLATA *8403 REF:185930,3854.71,Vivienda,2026-07-02,train
17578,627,C0MPR4 TPV SUB3 R3C4RG4 R0S4RI0 *3195 R3F:888060,343.87,Transporte,2026-06-22,train
13458,485,PAGO QR UDEMY CURSO ROSARIO *9408 REF:109127,95.35,Educacion,2026-06-04,train
7264,258,TRANSFERENCIA SUPERMERCADO ONLINE *4122 REF:197928,26.79,Alimentacion,2026-09-22,val
16593,594,E-COMMERCE FARMACITY LA PLATA *5234 REF:386546,283.03,Salud,2026-02-08,train
7181,255,DB AUTOMATICO TRANSFERENCIA RECIBIDA ONLINE *6414 REF:778490,3304.72,Vivienda,2026-12-01,test
26594,956,COMPRA TPV EXPENSAS CONSORCIO CORDOBA *4397 REF:696230,2811.33,Vivienda,2026-04-10,train
25212,903,DB AUTOMATICO BULL MARKET BROKERS LA PLATA *9439 REF:628057,1362.31,Inversion,2026-02-02,train
2284,79,TRANSFERENCIA TELECENTRO INTERNET CORDOBA *9023 REF:581995,541.92,Servicios,2026-12-01,test
3806,132,PAGO QR INMOBILIARIA CONTRATO ONLINE *2600 REF:978387,2120.96,Vivienda,2026-12-05,test
11743,423,E-COMMERCE INMOBILIARIA CONTRATO CABA *8126 REF:661784,325.58,Vivienda,2026-09-12,val
21287,762,DB AUTOMATICO PANADERIA ARTESANAL ROSARIO *5853 REF:320427,180.23,Alimentacion,2026-08-11,train
4789,167,PAGO QR DEBITO AUTOMATICO MAR DEL PLATA *1113 REF:384409,103.55,Ocio,2026-06-06,train
26255,944,PAGO QR ABONO CELULAR PERSONAL ONLINE *4900 REF:360072,546.58,Servicios,2026-03-29,train
24269,870,PAGO QR ADMINISTRACION TORRES ONLINE *8454 REF:547576,1436.96,Vivienda,2026-10-12,val
27312,981,COMPRA TPV ALMUERZO EJECUTIVO BODEGON CORDOBA *2409 REF:445067,524.17,Alimentacion,2026-09-17,val
17633,629,TRANSFERENCIA SUPERMERCADO LA PLATA *2230 REF:835216,234.72,Vestimenta,2026-11-16,test
16370,585,PAGO QR SUPERMERCADO CORDOBA *4096 REF:761446,285.71,Alimentacion,2026-08-17,train
22484,806,E-COMMERCE CARGA AXION LA PLATA *2323 REF:486477,333.01,Transporte,2026-02-19,train
7327,260,DB AUTOMATICO PINTURERIA LATEX ONLINE *2485 REF:355567,2082.78,Vivienda,2026-06-01,train
14478,521,E-COMMERCE PAGO CUOTA MENSUAL CABA *1761 REF:200979,4215.48,Creditos y Deudas,2026-05-10,train
12489,449,TRANSFERENCIA ABONO CELULAR PERSONAL ROSARIO *1701 REF:766819,86.41,Servicios,2026-03-06,train
2706,94,COMPRA TPV SUPERMERCADO DIA MAR DEL PLATA *8291 REF:879872,448.95,Alimentacion,2026-07-24,train
1821,64,COMPRA TPV MICROONDAS DIGITAL CABA *6334 REF:339357,3191.15,Electrodomesticos,2026-02-25,train
11759,424,TRANSFERENCIA VERDULERIA Y FRUTERIA LA PLATA *2154 REF:556521,783.09,Alimentacion,2026-06-10,train
20415,731,DB AUTOMATICO SUPERMERCADO DIA CORDOBA *9305 REF:639790,50.43,Alimentacion,2026-07-25,train
11008,395,DB AUTOMATICO TRANSFERENCIA RECIBIDA ROSARIO *7524 REF:406082,434.05,Vivienda,2026-08-06,train
18414,657,E-COMMERCE ZARA MODA ROSARIO *1944 REF:913749,524.7,Vestimenta,2026-04-10,train
28085,1008,DB AUTOMATICO ALQUILER DEPARTAMENTO CABA *4657 REF:816688,2721.61,Vivienda,2026-01-17,train
12608,454,E-COMMERCE PAGO RESUMEN MENSUAL CORDOBA *1429 REF:663443,3129.89,Creditos y Deudas,2026-04-09,train
8524,305,TRANSFERENCIA PAGO TARJETA VISA LA PLATA *3728 REF:152826,695.07,Creditos y Deudas,2026-12-08,test
19226,687,E-COMMERCE PINTURERIA LATEX CORDOBA *4719 REF:129385,928.61,Vivienda,2026-05-07,train
10203,365,PAGO QR PAGO RESUMEN MENSUAL LA PLATA *6194 REF:870763,3470.71,Creditos y Deudas,2026-12-10,test
14353,516,COMPRA TPV ATENCION ODONTOLOGICA MENDOZA *3130 REF:782703,944.04,Salud,2026-04-14,train
27078,973,E-COMMERCE CARNICERIA Y GRANJA MENDOZA *4944 REF:631218,626.02,Alimentacion,2026-10-10,val
900,32,E-COMMERCE LABORATORIO BIOQUIMICO MENDOZA *7313 REF:173783,66.46,Salud,2026-07-11,train
